,user_id,timestamp,group,landing_page,converted
5276,773903,50:50.2,treatment,new_page,1
5285,838065,27:23.5,treatment,new_page,1
5286,882148,32:10.8,treatment,new_page,1
5287,724097,07:28.7,control,old_page,1
5337,868126,04:41.0,treatment,new_page,1
5340,667615,25:28.0,treatment,new_page,1
5344,696158,46:36.8,control,old_page,1
5345,662000,19:30.8,treatment,new_page,1
5346,928829,39:03.7,treatment,new_page,1
5347,779055,47:56.2,control,old_page,1
5394,733385,59:56.8,control,old_page,1
5401,736647,18:46.9,control,old_page,1
5404,850897,20:38.0,treatment,new_page,1
5413,844948,30:49.9,control,old_page,1
5419,874029,08:16.4,treatment,new_page,1
5424,740095,28:42.8,treatment,new_page,1
5447,748280,28:47.7,control,old_page,1
5458,854024,41:32.5,control,old_page,1
5459,917790,23:00.2,control,old_page,1
5466,794917,41:10.1,treatment,new_page,1
5471,675331,54:23.7,control,old_page,1
5477,928637,29:20.7,control,old_page,1
5478,845599,27:11.8,treatment,new_page,1
5491,938118,45:12.2,treatment,new_page,1
5503,631483,10:59.2,treatment,new_page,1
5509,746863,21:12.6,treatment,new_page,1
5521,735558,54:30.8,control,old_page,1
5526,885357,05:44.2,control,old_page,1
5535,641074,45:41.9,treatment,new_page,1
5536,942061,20:57.3,treatment,new_page,1
5546,790176,03:54.9,treatment,new_page,1
5547,887789,08:15.1,treatment,new_page,1
5548,734280,18:52.1,control,old_page,1
5552,886585,50:24.5,control,old_page,1
5580,852112,48:36.2,treatment,new_page,1
5588,803893,39:46.0,control,old_page,1
5597,892706,59:52.6,treatment,new_page,1
5600,919657,51:50.0,treatment,new_page,1
5616,772760,15:09.1,treatment,new_page,1
5624,783895,01:16.7,treatment,new_page,1
5630,864419,03:17.3,control,old_page,1
5631,878251,55:02.6,treatment,new_page,1
5635,856897,34:10.7,control,old_page,1
5639,915357,56:53.9,treatment,new_page,1
5662,696516,48:09.8,treatment,new_page,1
5676,769818,49:07.5,control,old_page,1
5679,734677,59:34.5,treatment,new_page,1
5682,788875,08:58.8,treatment,new_page,1
5689,804180,21:44.7,control,old_page,1
5692,660040,20:39.6,control,old_page,1
5702,757672,18:23.4,control,old_page,1
5713,662815,15:39.8,treatment,new_page,1
5726,885602,35:16.1,treatment,new_page,1
5727,890852,07:14.1,control,old_page,1
5728,861072,55:54.4,treatment,new_page,1
5751,831959,01:40.6,control,old_page,1
5754,655152,56:15.5,control,old_page,1
5762,919105,35:07.7,treatment,new_page,1
5787,881155,35:44.2,control,old_page,1
5814,815764,38:36.2,treatment,new_page,1
5861,717888,31:02.0,control,old_page,1
5872,817365,16:25.2,control,old_page,1
5881,765943,45:04.8,treatment,new_page,1
5888,737927,49:50.2,treatment,new_page,1
5889,891253,01:32.4,control,old_page,1
5925,890902,32:14.3,treatment,new_page,1
5928,712865,01:14.9,treatment,new_page,1
5933,913222,32:11.6,control,old_page,1
5934,767283,12:40.6,treatment,new_page,1
5936,790325,30:37.8,control,old_page,1
5944,924932,22:45.4,treatment,new_page,1
5950,881376,02:36.8,treatment,new_page,1
5960,908697,15:16.1,control,old_page,1
5961,731348,59:58.3,treatment,new_page,1
5976,711722,12:16.5,treatment,new_page,1
5978,644834,50:04.3,control,old_page,1
5981,765337,51:44.8,control,old_page,1
5984,931780,02:20.6,treatment,new_page,1
5986,808697,23:13.3,treatment,new_page,1
5989,930420,58:12.6,treatment,new_page,1
5996,786526,23:39.0,control,old_page,1
6008,931852,22:04.0,control,old_page,1
6036,674032,09:45.7,treatment,new_page,1
6046,848529,58:44.7,treatment,new_page,1
6058,778857,29:00.7,treatment,new_page,1
6061,639622,21:10.9,control,old_page,1
6072,941805,19:06.9,treatment,new_page,1
6074,892122,21:56.0,control,old_page,1
6084,874914,50:01.8,treatment,new_page,1
6088,630770,58:29.3,treatment,new_page,1
6093,691698,57:44.2,treatment,new_page,1
6098,789162,11:02.0,control,old_page,1
6126,788020,06:32.4,control,old_page,1
6128,851629,05:27.0,control,old_page,1
6129,740636,35:29.4,treatment,new_page,1
6136,815989,25:43.1,control,old_page,1
6147,891238,07:07.2,treatment,new_page,1
6148,798426,21:03.5,control,old_page,1
6159,658047,25:12.3,control,old_page,1
6163,821052,10:21.4,control,old_page,1
6175,876046,17:45.6,control,old_page,1
6180,716771,21:25.6,control,old_page,1
6181,640098,38:33.8,treatment,new_page,1
6183,861336,07:59.9,treatment,new_page,1
6184,854433,13:50.3,treatment,new_page,1
6206,945163,49:53.4,treatment,new_page,1
6212,885459,12:56.4,treatment,new_page,1
6220,652329,57:56.6,treatment,new_page,1
6221,769614,32:36.2,treatment,new_page,1
6224,804899,50:13.8,control,old_page,1
6227,694142,50:43.5,treatment,new_page,1
6231,861027,30:48.1,treatment,new_page,1
6240,827322,00:20.0,treatment,new_page,1
6242,938870,54:30.2,treatment,new_page,1
6263,758347,33:12.7,control,old_page,1
6272,884155,25:39.6,treatment,new_page,1
6287,775872,52:59.1,control,old_page,1
6293,777041,59:58.9,control,old_page,1
6303,870236,37:17.8,treatment,new_page,1
6308,916100,05:29.7,treatment,new_page,1
6320,934956,38:51.2,treatment,new_page,1
6321,761086,43:15.5,treatment,new_page,1
6340,850338,41:38.9,treatment,new_page,1
6352,779738,28:46.3,control,old_page,1
6362,889386,16:57.2,control,old_page,1
6367,659374,03:20.4,control,old_page,1
6370,802799,37:16.5,control,old_page,1
6385,833566,00:33.8,treatment,new_page,1
6388,738070,15:50.9,control,old_page,1
6394,809688,31:49.9,treatment,new_page,1
6418,809559,52:12.0,treatment,new_page,1
6424,671851,22:25.4,control,old_page,1
6432,692760,08:37.1,treatment,new_page,1
6435,802299,45:18.2,control,old_page,1
6441,706773,58:36.8,control,old_page,1
6448,733171,15:57.1,control,old_page,1
6454,709941,13:19.3,treatment,new_page,1
6458,827129,16:54.9,control,old_page,1
6464,821220,21:15.5,treatment,new_page,1
6488,704718,47:55.7,treatment,new_page,1
6492,888137,52:09.8,control,old_page,1
6501,743124,47:22.4,control,old_page,1
6512,805992,02:41.2,control,old_page,1
6513,710560,28:43.8,treatment,new_page,1
6538,759120,49:35.5,treatment,new_page,1
6557,682071,14:24.8,treatment,new_page,1
6559,637857,47:22.7,treatment,new_page,1
6570,699993,18:23.8,control,old_page,1
6580,921908,52:39.9,treatment,new_page,1
6592,864242,48:43.3,control,old_page,1
6602,713113,07:19.0,treatment,new_page,1
6603,633774,36:13.6,treatment,new_page,1
6606,833515,34:31.6,control,old_page,1
6637,829503,38:48.1,control,old_page,1
6642,729937,21:37.9,treatment,new_page,1
6657,913828,17:06.0,treatment,new_page,1
6659,812637,21:06.3,control,old_page,1
6665,739382,08:09.7,treatment,new_page,1
6685,639601,56:12.3,treatment,new_page,1
6705,696198,43:37.7,treatment,new_page,1
6707,724850,45:46.3,treatment,new_page,1
6713,767165,28:47.9,control,old_page,1
6716,934249,11:28.1,control,old_page,1
6718,861723,53:38.4,control,old_page,1
6736,794192,31:43.5,control,old_page,1
6741,870385,50:41.7,control,old_page,1
6744,778799,12:42.7,treatment,new_page,1
6751,852388,21:00.5,control,old_page,1
6762,774919,03:46.1,control,old_page,1
6777,926658,11:07.7,control,old_page,1
6817,850491,38:36.7,control,old_page,1
6821,832768,30:44.4,control,old_page,1
6822,780315,41:13.0,treatment,new_page,1
6847,884149,08:15.9,treatment,new_page,1
6862,725329,30:35.0,treatment,new_page,1
6884,752473,23:51.1,treatment,new_page,1
6893,633989,43:44.7,control,old_page,1
6897,703062,41:26.9,control,old_page,1
6904,653398,01:01.8,treatment,new_page,1
6911,726836,11:04.2,control,old_page,1
6916,756123,05:01.4,treatment,new_page,1
6917,930003,41:04.8,treatment,new_page,1
6922,630152,28:17.3,treatment,new_page,1
6928,814827,47:45.3,treatment,new_page,1
6943,638498,03:21.2,control,old_page,1
6948,679719,06:16.2,control,old_page,1
6954,705541,08:38.6,treatment,new_page,1
6955,746077,34:45.4,control,old_page,1
6959,701425,57:39.9,control,old_page,1
6980,708100,14:50.3,control,old_page,1
6983,913841,42:33.1,control,old_page,1
7020,655101,58:27.9,treatment,new_page,1
7028,926732,00:20.1,control,old_page,1
7029,805364,05:57.8,treatment,new_page,1
7034,694308,17:02.6,treatment,new_page,1
7061,734354,12:00.4,control,old_page,1
7089,836116,00:51.3,treatment,new_page,1
7095,796976,10:02.2,control,old_page,1
7104,857001,11:28.3,treatment,new_page,1
7125,732819,18:23.3,control,old_page,1
7128,898664,49:04.5,control,old_page,1
7130,706173,16:24.2,treatment,new_page,1
7131,842454,29:25.4,control,old_page,1
7132,913615,34:41.7,treatment,new_page,1
7135,635960,34:07.8,treatment,new_page,1
7158,826682,56:57.9,treatment,new_page,1
7170,908475,39:21.8,treatment,new_page,1
7173,898392,48:44.0,treatment,new_page,1
7176,680931,23:12.1,treatment,new_page,1
7179,666660,35:22.3,control,old_page,1
7182,637251,37:44.7,control,old_page,1
7188,756281,37:58.4,treatment,new_page,1
7202,811182,25:33.7,treatment,new_page,1
7207,679746,03:33.1,treatment,new_page,1
7217,738365,21:06.5,treatment,new_page,1
7225,901045,45:10.5,treatment,new_page,1
7250,853799,45:52.5,treatment,new_page,1
7260,782073,12:00.5,treatment,new_page,1
7266,670952,17:10.0,control,old_page,1
7268,767877,03:33.5,treatment,new_page,1
7271,679658,00:54.4,treatment,new_page,1
7273,701059,21:31.2,treatment,new_page,1
7275,934606,45:22.4,treatment,new_page,1
7281,906983,53:45.2,treatment,new_page,1
7284,837833,12:02.3,treatment,new_page,1
7300,775554,55:47.5,control,old_page,1
7316,726892,27:21.3,treatment,new_page,1
7318,864677,19:37.3,control,old_page,1
7321,842461,29:34.1,treatment,new_page,1
7330,822179,52:01.7,treatment,new_page,1
7336,916203,00:56.5,treatment,new_page,1
7358,799614,50:30.7,treatment,new_page,1
7375,675238,54:35.8,control,old_page,1
7376,932953,39:06.2,treatment,new_page,1
7379,812678,46:09.6,control,old_page,1
7386,782638,14:35.2,treatment,new_page,1
7388,877969,18:28.0,treatment,new_page,1
7404,632310,05:02.2,treatment,new_page,1
7422,926788,31:40.1,treatment,new_page,1
7437,655875,18:18.6,control,old_page,1
7442,717418,15:29.8,control,old_page,1
7457,713315,35:06.4,control,old_page,1
7474,844978,58:26.8,treatment,new_page,1
7479,837887,37:31.3,treatment,new_page,1
7488,885280,45:11.5,control,old_page,1
7489,667817,48:33.6,treatment,new_page,1
7494,939813,54:43.8,control,old_page,1
7539,665360,44:55.5,treatment,new_page,1
7558,892728,45:26.9,treatment,new_page,1
7559,734583,28:34.7,control,old_page,1
7569,863477,11:52.1,control,old_page,1
7573,893242,30:12.8,treatment,new_page,1
7579,677516,32:51.9,control,old_page,1
7592,815733,54:24.8,treatment,new_page,1
7603,855715,41:59.7,control,old_page,1
7622,672163,23:26.0,control,old_page,1
7630,917303,47:20.2,treatment,new_page,1
7639,700865,39:43.0,treatment,new_page,1
7640,709175,25:37.8,treatment,new_page,1
7641,729191,07:02.1,treatment,new_page,1
7644,832799,01:13.7,treatment,new_page,1
7649,830586,16:11.5,treatment,new_page,1
7688,698036,42:01.9,treatment,new_page,1
7712,728345,51:01.4,treatment,new_page,1
7724,877488,15:51.5,treatment,new_page,1
7726,724400,33:19.0,control,old_page,1
7731,683997,02:38.4,control,old_page,1
7733,932378,11:42.1,control,old_page,1
7763,777722,33:08.0,treatment,new_page,1
7785,843822,28:43.6,control,old_page,1
7794,809657,12:48.5,control,old_page,1
7795,845961,20:43.2,treatment,new_page,1
7803,709077,51:40.2,control,old_page,1
7812,630662,48:19.9,control,old_page,1
7819,665551,29:06.2,control,old_page,1
7821,670110,20:06.0,treatment,new_page,1
7822,694071,19:05.6,treatment,new_page,1
7836,751402,37:19.7,control,old_page,1
7837,797516,13:34.4,control,old_page,1
7859,727639,12:06.9,treatment,new_page,1
7864,921863,15:40.9,control,old_page,1
7873,784542,02:27.9,treatment,new_page,1
7883,804538,50:22.0,control,old_page,1
7890,934013,51:50.5,control,old_page,1
7907,801134,13:46.1,treatment,new_page,1
7910,745554,27:12.5,treatment,new_page,1
7924,820717,09:25.3,control,old_page,1
7927,678537,45:37.8,treatment,new_page,1
7930,644141,16:30.8,control,old_page,1
7931,776710,13:50.5,control,old_page,1
7936,728777,10:10.2,treatment,new_page,1
7957,764869,29:31.3,treatment,new_page,1
7958,648329,12:59.2,control,old_page,1
7972,696672,29:54.8,treatment,new_page,1
7979,658145,43:03.3,treatment,new_page,1
7993,749784,58:22.8,control,old_page,1
8004,687318,42:32.4,control,old_page,1
8007,801196,40:56.2,control,old_page,1
8009,884078,39:11.0,treatment,new_page,1
8022,887065,24:13.7,control,old_page,1
8037,909334,08:58.3,treatment,new_page,1
8048,768443,17:20.3,treatment,new_page,1
8052,916044,24:07.3,treatment,new_page,1
8054,887088,55:15.2,treatment,new_page,1
8059,772194,37:12.4,treatment,new_page,1
8071,920865,57:25.4,control,old_page,1
8073,677872,59:29.2,treatment,new_page,1
8076,744196,21:28.9,control,old_page,1
8086,709217,07:20.8,treatment,new_page,1
8087,801529,38:18.6,control,old_page,1
8092,652166,48:56.9,control,old_page,1
8097,925936,54:58.8,control,old_page,1
8106,902351,22:27.1,control,old_page,1
8124,734104,46:47.9,treatment,new_page,1
8129,640422,15:39.7,treatment,new_page,1
8131,659675,02:00.1,control,old_page,1
8137,675360,56:00.5,control,old_page,1
8139,776537,21:38.0,control,old_page,1
8148,761329,10:52.8,control,old_page,1
8150,766069,22:02.2,control,old_page,1
8151,875441,22:46.6,control,old_page,1
8168,887940,19:14.0,treatment,new_page,1
8170,736709,16:50.0,treatment,new_page,1
8187,690271,28:11.1,control,old_page,1
8203,943001,48:23.2,control,old_page,1
8206,764019,37:20.2,control,old_page,1
8209,890036,28:57.9,control,old_page,1
8213,706985,01:17.0,treatment,new_page,1
8217,887944,50:12.0,control,old_page,1
8236,685176,19:35.0,control,old_page,1
8241,939242,56:14.7,treatment,new_page,1
8254,713040,29:19.5,treatment,new_page,1
8279,751235,34:22.5,control,old_page,1
8285,721100,00:49.9,control,old_page,1
8288,797968,41:56.8,treatment,new_page,1
8292,759575,30:37.2,treatment,new_page,1
8304,734157,27:55.3,treatment,new_page,1
8321,884189,59:51.8,treatment,new_page,1
8324,920408,59:50.2,control,old_page,1
8329,755822,12:11.0,control,old_page,1
8338,907552,20:36.0,control,old_page,1
8343,694887,51:29.0,control,old_page,1
8368,720910,24:37.8,control,old_page,1
8370,644026,40:14.1,control,old_page,1
8376,731002,19:30.5,control,old_page,1
8393,803261,34:46.9,control,old_page,1
8396,853084,51:57.3,control,old_page,1
8397,799380,04:55.4,treatment,new_page,1
8413,882265,31:47.8,treatment,new_page,1
8437,769758,24:38.5,treatment,new_page,1
8441,850280,08:16.6,treatment,new_page,1
8454,675655,24:08.6,treatment,new_page,1
8459,792737,27:59.0,control,old_page,1
8465,875570,14:40.4,treatment,new_page,1
8476,635249,17:10.8,control,old_page,1
8481,836370,55:14.0,treatment,new_page,1
8489,851387,56:25.3,treatment,new_page,1
8503,899084,14:43.2,control,old_page,1
8513,836211,38:17.0,control,old_page,1
8516,748009,48:00.0,control,old_page,1
8522,655752,46:54.1,control,old_page,1
8523,933807,34:33.4,treatment,new_page,1
8559,907641,15:35.5,treatment,new_page,1
8564,876406,55:50.7,treatment,new_page,1
8565,809972,09:02.6,treatment,new_page,1
8579,710253,26:15.7,control,old_page,1
8587,944650,29:49.1,control,old_page,1
8591,855346,20:52.8,treatment,new_page,1
8616,688757,49:14.9,treatment,new_page,1
8626,675197,01:32.3,treatment,new_page,1
8638,823629,56:42.7,control,old_page,1
8640,645380,08:24.0,control,old_page,1
8642,719353,33:52.3,treatment,new_page,1
8644,779724,18:16.9,control,old_page,1
8650,820352,10:12.5,control,old_page,1
8654,779749,35:15.6,treatment,new_page,1
8673,861167,08:19.3,control,old_page,1
8674,788459,52:12.1,treatment,new_page,1
8700,892642,48:11.2,treatment,new_page,1
8710,695478,45:49.6,treatment,new_page,1
8713,785478,51:22.3,treatment,new_page,1
8722,805063,16:59.3,treatment,new_page,1
8724,937944,36:47.4,treatment,new_page,1
8726,939466,56:04.5,control,old_page,1
8731,874384,09:34.7,control,old_page,1
8733,685393,48:47.3,control,old_page,1
8735,858688,15:32.9,control,old_page,1
8742,692309,56:22.1,treatment,new_page,1
8750,807282,46:19.8,control,old_page,1
8752,870009,15:08.2,control,old_page,1
8753,713600,07:09.9,control,old_page,1
8769,901159,12:13.7,treatment,new_page,1
8774,673756,22:52.5,control,old_page,1
8776,707383,47:23.6,treatment,new_page,1
8782,904852,46:48.5,control,old_page,1
8790,837563,55:01.6,control,old_page,1
8792,674114,35:35.0,control,old_page,1
8811,908099,29:23.0,control,old_page,1
8816,791889,26:50.3,control,old_page,1
8823,819732,58:22.0,treatment,new_page,1
8845,843686,21:39.6,treatment,new_page,1
8854,643407,11:37.6,treatment,new_page,1
8858,930316,09:05.3,treatment,new_page,1
8861,752919,46:55.3,control,old_page,1
8863,632641,57:18.3,treatment,new_page,1
8871,724288,48:46.2,control,old_page,1
8890,894109,27:34.3,control,old_page,1
8892,913466,11:40.4,control,old_page,1
8895,765979,32:31.9,treatment,new_page,1
8896,903175,13:54.8,control,old_page,1
8898,765951,16:45.8,treatment,new_page,1
8900,933423,13:56.0,control,old_page,1
8906,756032,24:56.2,control,old_page,1
8908,731688,48:16.8,treatment,new_page,1
8911,743522,03:23.0,control,old_page,1
8912,920018,00:05.8,control,old_page,1
8928,702267,55:43.8,treatment,new_page,1
8929,832263,06:16.1,control,old_page,1
8946,713647,55:09.9,control,old_page,1
8961,840722,31:30.4,control,old_page,1
8978,683458,25:43.6,treatment,new_page,1
8980,644665,30:15.7,control,old_page,1
8984,817296,06:10.2,treatment,new_page,1
8991,671870,25:37.1,control,old_page,1
8999,782951,40:10.5,control,old_page,1
9000,718637,14:07.4,treatment,new_page,1
9002,885220,33:06.9,control,old_page,1
9004,655888,01:16.6,treatment,new_page,1
9014,817080,15:26.7,treatment,new_page,1
